27-12-2020 14:19:01.684 INFO  [main] com.la.LiteraryAssociationApp - Starting LiteraryAssociationApp on DESKTOP-S8EDMMJ with PID 16712 (C:\Users\Ika\Desktop\literary-association\literary-association\literary-association-backend\target\classes started by Ika in C:\Users\Ika\Desktop\literary-association\payment-concentrator\payment-concentrator-backend)
27-12-2020 14:43:05.901 INFO  [main] o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
27-12-2020 14:43:06.033 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
27-12-2020 14:43:06.218 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
27-12-2020 14:43:06.235 INFO  [main] org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
27-12-2020 14:43:06.556 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
27-12-2020 14:43:06.564 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
27-12-2020 14:43:06.568 INFO  [main] o.a.catalina.core.StandardService - Stopping service [Tomcat]
27-12-2020 14:43:06.588 INFO  [main] o.s.b.a.l.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
27-12-2020 14:44:04.386 INFO  [main] com.la.LiteraryAssociationApp - Starting LiteraryAssociationApp on DESKTOP-S8EDMMJ with PID 12492 (C:\Users\Ika\Desktop\literary-association\literary-association\literary-association-backend\target\classes started by Ika in C:\Users\Ika\Desktop\literary-association\payment-concentrator\payment-concentrator-backend)
27-12-2020 14:44:04.393 INFO  [main] com.la.LiteraryAssociationApp - No active profile set, falling back to default profiles: default
27-12-2020 14:44:07.252 INFO  [main] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
27-12-2020 14:44:07.442 INFO  [main] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 178ms. Found 13 JPA repository interfaces.
27-12-2020 14:44:07.878 INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration' of type [org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
27-12-2020 14:44:07.882 INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'objectPostProcessor' of type [org.springframework.security.config.annotation.configuration.AutowireBeanFactoryObjectPostProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
27-12-2020 14:44:07.885 INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@71945bc0' of type [org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
27-12-2020 14:44:07.888 INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration' of type [org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
